Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
25220,,,None,172.24.102.22,tcp,0,TCP/IP Timestamps Supported,The remote service implements TCP timestamps.,"The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.",n/a,http://www.ietf.org/rfc/rfc1323.txt,,,,,,None,,,,5/16/2007,3/6/2019,,,
26917,,,None,172.24.102.22,tcp,445,Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry,Nessus is not able to access the remote Windows Registry.,"It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the
registry checks will not work because the 'Remote Registry Access'
service (winreg) has been disabled on the remote host or can not be
connected to with the supplied credentials.",n/a,,"Could not connect to the registry because:
Could not connect to IPC$",,,,,None,,,,10/4/2007,3/27/2011,,,
40984,,5,Medium,172.24.102.22,tcp,101,Browsable Web Directories,Some directories on the remote web server are browsable.,"Multiple Nessus plugins identified directories on the web server
that are browsable.","Make sure that browsable directories do not leak confidential
information or give access to sensitive resources. Additionally, use
access restrictions or disable directory indexing for any that do.",http://www.nessus.org/u?0a35179e,"
The following directories are browsable :

http://172.24.102.22:101/
http://172.24.102.22:101/bulkupload/
http://172.24.102.22:101/bulkupload/Facility/
http://172.24.102.22:101/bulkupload/consumerloan/
http://172.24.102.22:101/bulkupload/counterparty/
http://172.24.102.22:101/bulkupload/mitigant/
http://172.24.102.22:101/editorimg/
http://172.24.102.22:101/emailattachupload/
",,5.3,,,Medium,,,,9/15/2009,4/27/2020,,,
42410,,,None,172.24.102.22,tcp,445,Microsoft Windows NTLMSSP Authentication Request Remote Network Name Disclosure,It is possible to obtain the network name of the remote host.,"The remote host listens on tcp port 445 and replies to SMB requests.

By sending an NTLMSSP authentication request it is possible to obtain
the name of the remote system and the name of its domain.",n/a,,"The following 2 NetBIOS names have been gathered :

 P-AXECRDTWEB02   = Computer name
 SKYEBANK         = Workgroup / Domain name
",,,,,None,,,,11/6/2009,11/22/2019,,,
42873,CVE-2016-2183,5,Medium,172.24.102.22,tcp,3389,SSL Medium Strength Cipher Suites Supported (SWEET32),The remote service supports the use of medium strength SSL ciphers.,"The remote host supports the use of SSL ciphers that offer medium
strength encryption. Nessus regards medium strength as any encryption
that uses key lengths at least 64 bits and less than 112 bits, or 
else that uses the 3DES encryption suite.

Note that it is considerably easier to circumvent medium strength
encryption if the attacker is on the same physical network.","Reconfigure the affected application if possible to avoid use of
medium strength ciphers.","https://www.openssl.org/blog/blog/2016/08/24/sweet32/
https://sweet32.info","
  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,7.5,,,Medium,,,,11/23/2009,2/28/2019,,,
42981,,,None,172.24.102.22,tcp,3389,SSL Certificate Expiry - Future Expiry,"The SSL certificate associated with the remote service will expire
soon.","The SSL certificate associated with the remote service will expire
soon.","Purchase or generate a new SSL certificate in the near future to
replace the existing one.",,"
The SSL certificate will expire within 60 days, at
Jul  6 23:39:29 2021 GMT :

  Subject          : CN=P-AxeCrdtWeb02.skyebank.net
  Issuer           : CN=P-AxeCrdtWeb02.skyebank.net
  Not valid before : 5ff3a731
  Not valid after  : Jul  6 23:39:29 2021 GMT
",,,,,None,,,,12/2/2009,4/2/2012,,,
43111,,,None,172.24.102.22,tcp,80,HTTP Methods Allowed (per directory),"This plugin determines which HTTP methods are allowed on various CGI
directories.","By calling the OPTIONS method, it is possible to determine which HTTP
methods are allowed on each directory.

The following HTTP methods are considered insecure:
  PUT, DELETE, CONNECT, TRACE, HEAD

Many frameworks and languages treat 'HEAD' as a 'GET' request, albeit
one without any body in the response. If a security constraint was
set on 'GET' requests such that only 'authenticatedUsers' could
access GET requests for a particular servlet or resource, it would be
bypassed for the 'HEAD' version. This allowed unauthorized blind
submission of any privileged GET request.

As this list may be incomplete, the plugin also tests - if 'Thorough
tests' are enabled or 'Enable web applications tests' is set to 'yes'
in the scan policy - various known HTTP methods on each directory and
considers them as unsupported if it receives a response code of 400,
403, 405, or 501.

Note that the plugin output is only informational and does not
necessarily indicate the presence of any security vulnerabilities.",n/a,"http://www.nessus.org/u?d9c03a9a
http://www.nessus.org/u?b019cbdb
https://www.owasp.org/index.php/Test_HTTP_Methods_(OTG-CONFIG-006)","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

",,,,,None,,,,12/10/2009,3/19/2019,,,
43111,,,None,172.24.102.22,tcp,101,HTTP Methods Allowed (per directory),"This plugin determines which HTTP methods are allowed on various CGI
directories.","By calling the OPTIONS method, it is possible to determine which HTTP
methods are allowed on each directory.

The following HTTP methods are considered insecure:
  PUT, DELETE, CONNECT, TRACE, HEAD

Many frameworks and languages treat 'HEAD' as a 'GET' request, albeit
one without any body in the response. If a security constraint was
set on 'GET' requests such that only 'authenticatedUsers' could
access GET requests for a particular servlet or resource, it would be
bypassed for the 'HEAD' version. This allowed unauthorized blind
submission of any privileged GET request.

As this list may be incomplete, the plugin also tests - if 'Thorough
tests' are enabled or 'Enable web applications tests' is set to 'yes'
in the scan policy - various known HTTP methods on each directory and
considers them as unsupported if it receives a response code of 400,
403, 405, or 501.

Note that the plugin output is only informational and does not
necessarily indicate the presence of any security vulnerabilities.",n/a,"http://www.nessus.org/u?d9c03a9a
http://www.nessus.org/u?b019cbdb
https://www.owasp.org/index.php/Test_HTTP_Methods_(OTG-CONFIG-006)","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /
    /bulkupload
    /bulkupload/Facility
    /bulkupload/consumerloan
    /bulkupload/counterparty
    /bulkupload/mitigant
    /editorimg
    /emailattachupload

",,,,,None,,,,12/10/2009,3/19/2019,,,
45590,,,None,172.24.102.22,tcp,0,Common Platform Enumeration (CPE),"It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.",n/a,"http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_10

Following application CPE's matched on the remote system :

  cpe:/a:mcafee:epolicy_orchestrator_agent:5.5.1.342
  cpe:/a:microsoft:iis:10.0
",,,,,None,,,,4/21/2010,8/17/2020,,,
46180,,,None,172.24.102.22,tcp,0,Additional DNS Hostnames,Nessus has detected potential virtual hosts.,"Hostnames different from the current hostname have been collected by
miscellaneous plugins. Nessus has generated a list of hostnames that
point to the remote host. Note that these are only the alternate
hostnames for vhosts discovered on a web server.

Different web servers may be hosted on name-based virtual hosts.","If you want to test them, re-scan using the special vhost syntax,
such as :

www.example.com[192.0.32.10]",https://en.wikipedia.org/wiki/Virtual_hosting,"The following hostnames point to the remote host :
  - p-axecrdtweb02
  - p-axecrdtweb02.skyebank.net
",,,,,None,,,,4/29/2010,6/12/2020,,,
49704,,,None,172.24.102.22,tcp,80,External URLs,Links to external sites were gathered.,"Nessus gathered HREF links to external sites by crawling the remote
web server.",n/a,,"
1 external URL was gathered on this web server : 
URL...                                  - Seen on...

http://go.microsoft.com/fwlink/?linkid=66138&clcid=0x409 - /

",,,,,None,,,,10/4/2010,8/19/2011,,,
50344,,,None,172.24.102.22,tcp,80,Missing or Permissive Content-Security-Policy frame-ancestors HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
Content-Security-Policy (CSP) frame-ancestors response header or does
not set one at all.

The CSP frame-ancestors header has been proposed by the W3C Web
Application Security Working Group as a way to mitigate cross-site
scripting and clickjacking attacks.","Set a non-permissive Content-Security-Policy frame-ancestors header
for all requested resources.","http://www.nessus.org/u?55aa8f57
http://www.nessus.org/u?07cc2a06
https://content-security-policy.com/
https://www.w3.org/TR/CSP2/","
The following pages do not set a Content-Security-Policy frame-ancestors response header or set a permissive policy:

  - http://172.24.102.22/
",,,,,None,,,,10/26/2010,11/15/2018,,,
50344,,,None,172.24.102.22,tcp,90,Missing or Permissive Content-Security-Policy frame-ancestors HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
Content-Security-Policy (CSP) frame-ancestors response header or does
not set one at all.

The CSP frame-ancestors header has been proposed by the W3C Web
Application Security Working Group as a way to mitigate cross-site
scripting and clickjacking attacks.","Set a non-permissive Content-Security-Policy frame-ancestors header
for all requested resources.","http://www.nessus.org/u?55aa8f57
http://www.nessus.org/u?07cc2a06
https://content-security-policy.com/
https://www.w3.org/TR/CSP2/","
The following pages do not set a Content-Security-Policy frame-ancestors response header or set a permissive policy:

  - http://172.24.102.22:90/Account/Login
",,,,,None,,,,10/26/2010,11/15/2018,,,
50344,,,None,172.24.102.22,tcp,101,Missing or Permissive Content-Security-Policy frame-ancestors HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
Content-Security-Policy (CSP) frame-ancestors response header or does
not set one at all.

The CSP frame-ancestors header has been proposed by the W3C Web
Application Security Working Group as a way to mitigate cross-site
scripting and clickjacking attacks.","Set a non-permissive Content-Security-Policy frame-ancestors header
for all requested resources.","http://www.nessus.org/u?55aa8f57
http://www.nessus.org/u?07cc2a06
https://content-security-policy.com/
https://www.w3.org/TR/CSP2/","
The following pages do not set a Content-Security-Policy frame-ancestors response header or set a permissive policy:

  - http://172.24.102.22:101/
  - http://172.24.102.22:101/bulkupload/
  - http://172.24.102.22:101/bulkupload/Facility/
  - http://172.24.102.22:101/bulkupload/consumerloan/
  - http://172.24.102.22:101/bulkupload/counterparty/
  - http://172.24.102.22:101/bulkupload/mitigant/
  - http://172.24.102.22:101/editorimg/
  - http://172.24.102.22:101/emailattachupload/
",,,,,None,,,,10/26/2010,11/15/2018,,,
50344,,,None,172.24.102.22,tcp,8081,Missing or Permissive Content-Security-Policy frame-ancestors HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
Content-Security-Policy (CSP) frame-ancestors response header or does
not set one at all.

The CSP frame-ancestors header has been proposed by the W3C Web
Application Security Working Group as a way to mitigate cross-site
scripting and clickjacking attacks.","Set a non-permissive Content-Security-Policy frame-ancestors header
for all requested resources.","http://www.nessus.org/u?55aa8f57
http://www.nessus.org/u?07cc2a06
https://content-security-policy.com/
https://www.w3.org/TR/CSP2/","
The following pages do not set a Content-Security-Policy frame-ancestors response header or set a permissive policy:

  - http://172.24.102.22:8081/
",,,,,None,,,,10/26/2010,11/15/2018,,,
50345,,,None,172.24.102.22,tcp,80,Missing or Permissive X-Frame-Options HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
X-Frame-Options response header or does not set one at all.

The X-Frame-Options header has been proposed by Microsoft as a way to
mitigate clickjacking attacks and is currently supported by all major
browser vendors","Set a properly configured X-Frame-Options header for all requested
resources.","https://en.wikipedia.org/wiki/Clickjacking
http://www.nessus.org/u?399b1f56","
The following pages do not set a X-Frame-Options response header or set a permissive policy:

  - http://172.24.102.22/
",,,,,None,,,,10/26/2010,5/16/2017,,,
50345,,,None,172.24.102.22,tcp,90,Missing or Permissive X-Frame-Options HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
X-Frame-Options response header or does not set one at all.

The X-Frame-Options header has been proposed by Microsoft as a way to
mitigate clickjacking attacks and is currently supported by all major
browser vendors","Set a properly configured X-Frame-Options header for all requested
resources.","https://en.wikipedia.org/wiki/Clickjacking
http://www.nessus.org/u?399b1f56","
The following pages do not set a X-Frame-Options response header or set a permissive policy:

  - http://172.24.102.22:90/Account/Login
",,,,,None,,,,10/26/2010,5/16/2017,,,
50345,,,None,172.24.102.22,tcp,101,Missing or Permissive X-Frame-Options HTTP Response Header,"The remote web server does not take steps to mitigate a class of web
application vulnerabilities.","The remote web server in some responses sets a permissive
X-Frame-Options response header or does not set one at all.

The X-Frame-Options header has been proposed by Microsoft as a way to
mitigate clickjacking attacks and is currently supported by all major
browser vendors","Set a properly configured X-Frame-Options header for all requested
resources.","https://en.wikipedia.org/wiki/Clickjacking
http://www.nessus.org/u?399b1f56","
The following pages do not set a X-Frame-Options response header or set a permissive policy:

  - http://172.24.102.22:101/
  - http://172.24.102.22:101/bulkupload/
  - http://172.24.102.22:101/bulkupload/Facility/
  - http://172.24.102.22:101/bulkupload/consumerloan/
  - http://172.24.102.22:101/bulkupload/counterparty/
  - http://172.24.102.22:101/bulkupload/mitigant/
  - http://172.24.102.22:101/editorimg/
  - http://172.24.102.22:101/emailattachupload/
",,,,,None,,,,10/26/2010,5/16/2017,,,
51192,,6.4,Medium,172.24.102.22,tcp,3389,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper SSL certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=P-AxeCrdtWeb02.skyebank.net
|-Issuer  : CN=P-AxeCrdtWeb02.skyebank.net
",,6.5,,,Medium,,,,12/15/2010,4/27/2020,,,
54615,,,None,172.24.102.22,tcp,0,Device Type,It is possible to guess the remote device type.,"Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).",n/a,,"Remote device type : general-purpose
Confidence level : 75
",,,,,None,,,,5/23/2011,5/23/2011,,,
56984,,,None,172.24.102.22,tcp,3389,SSL / TLS Versions Supported,The remote service encrypts communications.,"This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.",n/a,,"
This port supports TLSv1.0/TLSv1.1/TLSv1.2.
",,,,,None,,,,12/1/2011,7/9/2020,,,
57041,,,None,172.24.102.22,tcp,3389,SSL Perfect Forward Secrecy Cipher Suites Supported,"The remote service supports the use of SSL Perfect Forward Secrecy
ciphers, which maintain confidentiality even if the key is stolen.","The remote host supports the use of SSL ciphers that offer Perfect
Forward Secrecy (PFS) encryption.  These cipher suites ensure that
recorded SSL traffic cannot be broken at a future date if the server's
private key is compromised.",n/a,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy","
Here is the list of SSL PFS ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES128-SHA256         0x00, 0x9E       DH            RSA      AES-GCM(128)           SHA256
    DHE-RSA-AES256-SHA384         0x00, 0x9F       DH            RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    DHE-RSA-AES128-SHA            0x00, 0x33       DH            RSA      AES-CBC(128)           SHA1
    DHE-RSA-AES256-SHA            0x00, 0x39       DH            RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,None,,,,12/7/2011,11/15/2018,,,
57582,,6.4,Medium,172.24.102.22,tcp,3389,SSL Self-Signed Certificate,"The SSL certificate chain for this service ends in an unrecognized
self-signed certificate.","The X.509 certificate chain for this service is not signed by a
recognized certificate authority.  If the remote host is a public host
in production, this nullifies the use of SSL as anyone could establish
a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end
in a certificate that is not self-signed, but is signed by an
unrecognized certificate authority.",Purchase or generate a proper SSL certificate for this service.,,"
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : CN=P-AxeCrdtWeb02.skyebank.net
",,,,,Medium,,,,1/17/2012,4/27/2020,,,
57608,,5,Medium,172.24.102.22,tcp,445,SMB Signing not required,Signing is not required on the remote SMB server.,"Signing is not required on the remote SMB server. An unauthenticated,
remote attacker can exploit this to conduct man-in-the-middle attacks
against the SMB server.","Enforce message signing in the host's configuration. On Windows, this
is found in the policy setting 'Microsoft network server: Digitally
sign communications (always)'. On Samba, the setting is called 'server
signing'. See the 'see also' links for further details.","https://support.microsoft.com/en-us/help/887429/overview-of-server-message-block-signing
http://technet.microsoft.com/en-us/library/cc731957.aspx
http://www.nessus.org/u?74b80723
https://www.samba.org/samba/docs/current/man-html/smb.conf.5.html
http://www.nessus.org/u?a3cac4ea",,,5.3,3.7,4.6,Medium,,,,1/19/2012,11/15/2018,,,
64814,,,None,172.24.102.22,tcp,3389,Terminal Services Use SSL/TLS,The remote Terminal Services use SSL/TLS.,The remote Terminal Services is configured to use SSL/TLS.,n/a,,"Subject Name: 

Common Name: P-AxeCrdtWeb02.skyebank.net

Issuer Name: 

Common Name: P-AxeCrdtWeb02.skyebank.net

Serial Number: 17 BD B0 ED B0 53 45 BF 4C 17 D1 10 7D 5D 63 D8 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Jan 04 23:39:29 2021 GMT
Not Valid After: Jul 06 23:39:29 2021 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 97 27 64 D1 93 5F F1 82 7E BF 70 50 1C 1C F9 37 8B 33 7D 
            DA 05 27 A9 66 66 4F 5D B1 0B B7 6D 6C 36 B4 60 1D C0 F1 D1 
            B9 B6 56 23 FD 36 C9 A7 1E 76 1B CD C1 52 F3 25 62 D5 57 38 
            61 5A 70 39 BD 9A 27 B4 41 BE 4E 0C CB AA 03 5C 2B D8 8B 04 
            C1 4F 88 C6 0B E4 7F 7D 11 63 A0 A1 21 F7 33 C9 51 9E F1 4F 
            37 3B FB 70 A8 C6 AF 54 87 CA EE B2 6E 13 96 97 C5 A6 D3 59 
            96 3C B1 E9 E9 B8 39 F5 74 87 B7 42 79 F2 4D 89 08 C2 E1 A5 
            ED B9 23 B0 3F DC 7F 23 42 64 1A A1 B7 E4 C7 46 8F AF F9 DB 
            96 94 10 DF E2 11 71 1E 31 E7 15 63 0D AB E1 A9 80 E0 99 82 
            1D 0D B2 90 47 5C 7B 85 43 74 B8 56 00 BC 2C DA E2 08 2F 27 
            A7 79 77 25 08 04 F8 C4 6A 31 42 A4 E5 30 0B 47 5B 72 9F 64 
            9F 83 BE AA 79 04 65 A4 8F AA 6E 79 F0 E1 E3 E8 0A ED 2A 60 
            D1 6A 5C 35 A5 D3 4F 95 6B 60 17 E2 35 82 02 85 CD 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 2D 2C 9B B7 86 15 DC F0 5D 3B 39 5A 6C 3A 9A 46 2C 46 2E 
           CF 39 75 4D D4 69 62 29 A9 79 39 AE EA 3C F5 8E 18 DD CD D2 
           C2 A1 F9 7F E1 FE 92 6D 9C 82 16 83 F3 6C 09 A4 02 6F 09 30 
           1E 77 8C F5 20 71 18 36 12 F1 95 57 DA D5 5B 05 02 15 6D B2 
           6B DF EB D9 53 28 21 90 C3 23 87 5D 54 90 5F 15 9B 27 39 80 
           20 61 27 26 DB DC 1A 4C D3 21 0E B6 25 5F E0 CC 31 0B 7E 06 
           8A D9 75 78 01 48 C1 52 85 4C EB C5 C8 12 B7 3E E6 94 1A D0 
           60 2D 55 90 6F 1C DC F6 C4 AD 20 C8 1C B6 2C FF F0 CB 08 CA 
           64 F6 27 C3 E9 F2 4E C3 67 C8 5A 9B 27 ED 1D F5 80 98 4A 8F 
           D7 63 AD 15 A2 47 1F 71 A3 3D BF 6C 6E 01 3B D1 FF 44 8E 04 
           04 73 AC F3 91 D4 68 82 10 F8 25 31 72 80 D5 7F C1 E4 77 A0 
           EB 46 7C 9F 35 64 75 0D 7D 47 91 07 E1 35 28 39 A4 CF DB 03 
           38 CA 5D 50 62 BA F8 A2 F8 70 D7 C4 01 E2 92 2D 1A 

Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)


Extension: Key Usage (2.5.29.15)
Critical: 0
Key Usage: Key Encipherment, Data Encipherment


",,,,,None,,,,2/22/2013,3/29/2018,,,
65821,CVE-2013-2566,4.3,Medium,172.24.102.22,tcp,3389,SSL RC4 Cipher Suites Supported (Bar Mitzvah),The remote service supports the use of the RC4 cipher.,"The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream
of bytes so that a wide variety of small biases are introduced into
the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an
attacker is able to obtain many (i.e., tens of millions) ciphertexts,
the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4
ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser
and web server support.","https://www.rc4nomore.com/
http://www.nessus.org/u?ac7327a0
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf","
List of RC4 cipher suites supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RC4-MD5                       0x00, 0x04       RSA           RSA      RC4(128)               MD5
    RC4-SHA                       0x00, 0x05       RSA           RSA      RC4(128)               SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,5.9,3.7,5.4,Medium,58796;73684,,,4/5/2013,2/27/2020,,,
65821,CVE-2015-2808,4.3,Medium,172.24.102.22,tcp,3389,SSL RC4 Cipher Suites Supported (Bar Mitzvah),The remote service supports the use of the RC4 cipher.,"The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream
of bytes so that a wide variety of small biases are introduced into
the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an
attacker is able to obtain many (i.e., tens of millions) ciphertexts,
the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4
ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser
and web server support.","https://www.rc4nomore.com/
http://www.nessus.org/u?ac7327a0
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf","
List of RC4 cipher suites supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RC4-MD5                       0x00, 0x04       RSA           RSA      RC4(128)               MD5
    RC4-SHA                       0x00, 0x05       RSA           RSA      RC4(128)               SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,5.9,3.7,5.4,Medium,58796;73684,,,4/5/2013,2/27/2020,,,
70544,,,None,172.24.102.22,tcp,3389,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.",n/a,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  Medium Strength Ciphers (> 64-bit and < 112-bit key, or 3DES)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DES-CBC3-SHA                  0x00, 0x0A       RSA           RSA      3DES-CBC(168)          SHA1

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    DHE-RSA-AES128-SHA            0x00, 0x33       DH            RSA      AES-CBC(128)           SHA1
    DHE-RSA-AES256-SHA            0x00, 0x39       DH            RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
",,,,,None,,,,10/22/2013,11/15/2018,,,
